id,name,picture,permalink,total_items_in_this_category,path_from_root,children_categories,attribute_types,meta_categ_id,attributable,date_created,settings.adult_content,settings.buying_allowed,settings.buying_modes,settings.catalog_domain,settings.coverage_areas,settings.currencies,settings.fragile,settings.immediate_payment,settings.item_conditions,settings.items_reviews_allowed,settings.listing_allowed,settings.max_description_length,settings.max_pictures_per_item,settings.max_pictures_per_item_var,settings.max_sub_title_length,settings.max_title_length,settings.maximum_price,settings.minimum_price,settings.mirror_category,settings.mirror_master_category,settings.mirror_slave_categories,settings.price,settings.reservation_allowed,settings.restrictions,settings.rounded_address,settings.seller_contact,settings.shipping_modes,settings.shipping_options,settings.shipping_profile,settings.show_contact_information,settings.simple_shipping,settings.stock,settings.sub_vertical,settings.subscribable,settings.tags,settings.vertical,settings.vip_subdomain,settings.buyer_protection_programs,settings.status
MLA109276,Bermudas y Shorts,http://resources.mlstatic.com/category/images/7f2d3ff8-e8c9-4c6b-99c9-ee0fdafcba77.png,,35021,"[{'id': 'MLA1430', 'name': 'Ropa y Accesorios'}, {'id': 'MLA109276', 'name': 'Bermudas y Shorts'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-SHORTS,not_allowed,['ARS'],False,required,"['not_specified', 'used', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me2', 'me1', 'custom', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,clothes,False,['groupby'],apparel,articulo,"['delivered', 'undelivered']",enabled
MLA109096,"Camperas, Tapados y Trenchs",http://resources.mlstatic.com/category/images/07c98b0c-ea24-43ff-943c-c9c1235aa086.png,,96860,"[{'id': 'MLA1430', 'name': 'Ropa y Accesorios'}, {'id': 'MLA109096', 'name': 'Camperas, Tapados y Trenchs'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-JACKETS_AND_COATS,not_allowed,['ARS'],False,required,"['not_specified', 'used', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'me1', 'me2', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,clothes,False,[],apparel,articulo,"['delivered', 'undelivered']",enabled
MLA120350,Mochilas,http://resources.mlstatic.com/category/images/cf7cd64a-0e2d-4a82-8b11-e1d0710f5370.png,,73467,"[{'id': 'MLA1430', 'name': 'Ropa y Accesorios'}, {'id': 'MLA110761', 'name': 'Equipaje, Bolsos y Carteras'}, {'id': 'MLA120350', 'name': 'Mochilas'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-BACKPACKS,not_allowed,['ARS'],False,required,"['not_specified', 'used', 'new']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,fashion_accesories,False,[],apparel,articulo,"['delivered', 'undelivered']",enabled
MLA5420,Termómetros,,,2423,"[{'id': 'MLA409431', 'name': 'Salud y Equipamiento Médico'}, {'id': 'MLA5395', 'name': 'Cuidado de la Salud'}, {'id': 'MLA5420', 'name': 'Termómetros'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-THERMOMETERS,not_allowed,['ARS'],False,required,"['not_specified', 'new', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'me1', 'me2', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,health_beauty,False,[],apparel,articulo,[],enabled
MLA417723,Eléctricos,,,2346,"[{'id': 'MLA409431', 'name': 'Salud y Equipamiento Médico'}, {'id': 'MLA29912', 'name': 'Masajes'}, {'id': 'MLA417823', 'name': 'Masajeadores'}, {'id': 'MLA417009', 'name': 'Masajeadores Portátiles'}, {'id': 'MLA417723', 'name': 'Eléctricos'}]",[],variations,,False,2018-09-10T16:55:00.000Z,False,True,"['buy_it_now', 'auction']",MLA-PORTABLE_ELECTRIC_MASSAGERS,not_allowed,['ARS'],False,required,"['not_specified', 'new', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me2', 'me1']","['carrier', 'custom']",optional,False,optional,required,personal_care,False,[],apparel,articulo,[],enabled
MLA410990,Aneroides,,,755,"[{'id': 'MLA409431', 'name': 'Salud y Equipamiento Médico'}, {'id': 'MLA5395', 'name': 'Cuidado de la Salud'}, {'id': 'MLA4608', 'name': 'Tensiómetros'}, {'id': 'MLA410990', 'name': 'Aneroides'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-SPHYGMOMANOMETERS,not_allowed,['ARS'],False,required,"['not_specified', 'new', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'me1', 'me2', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,personal_care,False,[],consumer_electronics,articulo,[],enabled
MLA388193,Espalderas,,,613,"[{'id': 'MLA409431', 'name': 'Salud y Equipamiento Médico'}, {'id': 'MLA401562', 'name': 'Ortopedia'}, {'id': 'MLA388193', 'name': 'Espalderas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-ORTHOPEDICS,not_allowed,['ARS'],False,required,"['not_specified', 'new', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,health_beauty,False,[],apparel,articulo,[],enabled
MLA95334,Pañales para Adultos,,,3916,"[{'id': 'MLA409431', 'name': 'Salud y Equipamiento Médico'}, {'id': 'MLA5395', 'name': 'Cuidado de la Salud'}, {'id': 'MLA455040', 'name': 'Protección para Incontinencia'}, {'id': 'MLA95334', 'name': 'Pañales para Adultos'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-ADULT_DIAPERS,not_allowed,['ARS'],False,required,"['not_specified', 'new', 'used']",False,True,50000,12,10,70,60,,33,MLA431599,,['MLA431599'],required,not_allowed,[],False,not_allowed,"['custom', 'me1', 'me2', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,personal_care,False,[],consumer_goods,articulo,[],enabled
MLA434726,Ozonizadores,,,768,"[{'id': 'MLA409431', 'name': 'Salud y Equipamiento Médico'}, {'id': 'MLA6556', 'name': 'Equipamiento Médico'}, {'id': 'MLA435076', 'name': 'Oxigenoterapia'}, {'id': 'MLA434726', 'name': 'Ozonizadores'}]",[],attributes,,False,2019-06-10T07:14:10.000Z,False,True,"['buy_it_now', 'auction']",MLA-MEDICAL_EQUIPMENT,not_allowed,['ARS'],False,required,"['not_specified', 'new', 'used']",False,True,50000,12,10,70,60,,33,MLA454890,,['MLA454890'],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,medical_equipment,False,[],apparel,articulo,[],enabled
MLA384750,Preservativos,,,1223,"[{'id': 'MLA409431', 'name': 'Salud y Equipamiento Médico'}, {'id': 'MLA5395', 'name': 'Cuidado de la Salud'}, {'id': 'MLA431597', 'name': 'Farmacia'}, {'id': 'MLA409321', 'name': 'Cuidado Sexual'}, {'id': 'MLA384750', 'name': 'Preservativos'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-CONDOMS,not_allowed,['ARS'],False,required,"['not_specified', 'new', 'used']",False,True,50000,12,10,70,60,,33,MLA431656,,['MLA431656'],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,personal_care,False,[],consumer_goods,articulo,[],enabled
MLA7185,Lentes sin Graduación,http://resources.mlstatic.com/category/images/08477391-52dc-4242-9097-a925c166ba30.png,,690,"[{'id': 'MLA409431', 'name': 'Salud y Equipamiento Médico'}, {'id': 'MLA5395', 'name': 'Cuidado de la Salud'}, {'id': 'MLA420672', 'name': 'Lentes de Contacto'}, {'id': 'MLA7185', 'name': 'Lentes sin Graduación'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-NON_CORRECTIVE_CONTACT_LENSES,not_allowed,['ARS'],False,required,"['not_specified', 'new', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me1', 'me2', 'custom']","['carrier', 'custom']",optional,False,optional,required,health_beauty,False,[],apparel,articulo,[],enabled
MLA43993,Masajes y Tratamientos,,,287,"[{'id': 'MLA1540', 'name': 'Servicios'}, {'id': 'MLA10514', 'name': 'Belleza y Cuidado Personal'}, {'id': 'MLA43993', 'name': 'Masajes y Tratamientos'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,['classified'],MLA-MASSAGES_AND_TREATMENTS_SERVICES,optional,"['ARS', 'USD']",False,optional,['not_allowed'],True,True,50000,12,6,70,60,,33,,,[],optional,not_allowed,[],False,required,"['not_specified', 'custom']",[],not_allowed,True,not_allowed,optional,,False,[],services,servicio,[],enabled
MLA56684,Volquetes,,,171,"[{'id': 'MLA1540', 'name': 'Servicios'}, {'id': 'MLA122258', 'name': 'Hogar y Construcción'}, {'id': 'MLA94732', 'name': 'Obras y Construcción'}, {'id': 'MLA122252', 'name': 'Maquinaria y Herramientas'}, {'id': 'MLA56684', 'name': 'Volquetes'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,['classified'],MLA-TIPPERS_RENTAL_SERVICES,optional,"['ARS', 'USD']",False,optional,['not_allowed'],True,True,50000,12,6,70,60,,33,,,[],optional,not_allowed,[],False,required,"['not_specified', 'custom']",[],not_allowed,True,not_allowed,optional,,False,[],services,servicio,[],enabled
MLA1543,Psicólogos y Psicopedagogas,,,151,"[{'id': 'MLA1540', 'name': 'Servicios'}, {'id': 'MLA111029', 'name': 'Medicina y Salud'}, {'id': 'MLA122262', 'name': 'Profesionales'}, {'id': 'MLA1543', 'name': 'Psicólogos y Psicopedagogas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,['classified'],MLA-PYSCHOLOGIST_AND_COUNSELOR_SERVICES,optional,"['ARS', 'USD']",False,optional,['not_allowed'],True,True,50000,12,6,70,60,,33,,,[],optional,not_allowed,[],False,required,"['not_specified', 'custom']",[],not_allowed,True,not_allowed,optional,,False,[],services,servicio,[],enabled
MLA111042,Estudios Varios,,,50,"[{'id': 'MLA1540', 'name': 'Servicios'}, {'id': 'MLA111029', 'name': 'Medicina y Salud'}, {'id': 'MLA111042', 'name': 'Estudios Varios'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,['classified'],MLA-MEDICAL_STUDY_SERVICES,optional,"['ARS', 'USD']",False,optional,['not_allowed'],True,True,50000,12,6,70,60,,33,,,[],optional,not_allowed,[],False,required,"['not_specified', 'custom']",[],not_allowed,True,not_allowed,optional,,False,[],services,servicio,[],enabled
MLA56681,Manejo,,,49,"[{'id': 'MLA1540', 'name': 'Servicios'}, {'id': 'MLA43986', 'name': 'Cursos y Clases'}, {'id': 'MLA56681', 'name': 'Manejo'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,['classified'],MLA-DRIVING_CLASSES_SERVICES,optional,"['ARS', 'USD']",False,optional,['not_allowed'],True,True,50000,12,6,70,60,,33,,,[],optional,not_allowed,[],False,required,"['not_specified', 'custom']",[],not_allowed,True,not_allowed,optional,,False,[],services,servicio,[],enabled
MLA21148,Electrodomésticos,,,202,"[{'id': 'MLA1540', 'name': 'Servicios'}, {'id': 'MLA122258', 'name': 'Hogar y Construcción'}, {'id': 'MLA413311', 'name': 'Instalación y Servicio Técnico'}, {'id': 'MLA21148', 'name': 'Electrodomésticos'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,['classified'],MLA-ELECTRICAL_APPLIANCES_REPAIR_SERVICES,optional,"['ARS', 'USD']",False,optional,['not_allowed'],True,True,50000,12,6,70,60,,33,,,[],optional,not_allowed,[],False,required,"['not_specified', 'custom']",[],not_allowed,True,not_allowed,optional,,False,[],services,servicio,[],enabled
MLA44036,Otros,,,370,"[{'id': 'MLA1540', 'name': 'Servicios'}, {'id': 'MLA43986', 'name': 'Cursos y Clases'}, {'id': 'MLA44036', 'name': 'Otros'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,['classified'],MLA-COURSES_AND_CLASSES_SERVICES,optional,"['ARS', 'USD']",False,optional,['not_allowed'],True,True,50000,12,6,70,60,,33,,,[],optional,not_allowed,[],False,required,"['not_specified', 'custom']",[],not_allowed,True,not_allowed,optional,,False,['others'],services,servicio,[],enabled
MLA8977,Aire acondicionado,,,455,"[{'id': 'MLA1540', 'name': 'Servicios'}, {'id': 'MLA122258', 'name': 'Hogar y Construcción'}, {'id': 'MLA413311', 'name': 'Instalación y Servicio Técnico'}, {'id': 'MLA8977', 'name': 'Aire acondicionado'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,['classified'],MLA-AIR_CONDITIONERS_INSTALLATION_AND_REPAIR_SERVICES,optional,"['ARS', 'USD']",False,optional,['not_allowed'],True,True,50000,12,6,70,60,,33,,,[],optional,not_allowed,[],False,required,"['not_specified', 'custom']",[],not_allowed,True,not_allowed,optional,,False,[],services,servicio,[],enabled
MLA49054,Idiomas,,,280,"[{'id': 'MLA1540', 'name': 'Servicios'}, {'id': 'MLA43986', 'name': 'Cursos y Clases'}, {'id': 'MLA49054', 'name': 'Idiomas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,['classified'],MLA-LANGUAGES_COURSES_SERVICES,optional,"['ARS', 'USD']",False,optional,['not_allowed'],True,True,50000,12,6,70,60,,33,,,[],optional,not_allowed,[],False,required,"['not_specified', 'custom']",[],not_allowed,True,not_allowed,optional,,False,[],services,servicio,[],enabled
MLA122263,Otros,,,121,"[{'id': 'MLA1540', 'name': 'Servicios'}, {'id': 'MLA111029', 'name': 'Medicina y Salud'}, {'id': 'MLA122262', 'name': 'Profesionales'}, {'id': 'MLA122263', 'name': 'Otros'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,['classified'],MLA-MEDICAL_PROFESSIONAL_SERVICES,optional,"['ARS', 'USD']",False,optional,['not_allowed'],True,True,50000,12,6,70,60,,33,,,[],optional,not_allowed,[],False,required,"['not_specified', 'custom']",[],not_allowed,True,not_allowed,optional,,False,['others'],services,servicio,[],enabled
MLA21146,Apoyo Escolar y Universitario,,,435,"[{'id': 'MLA1540', 'name': 'Servicios'}, {'id': 'MLA43986', 'name': 'Cursos y Clases'}, {'id': 'MLA21146', 'name': 'Apoyo Escolar y Universitario'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,['classified'],MLA-TUTOR_SERVICES,optional,"['ARS', 'USD']",False,optional,['not_allowed'],True,True,50000,12,6,70,60,,33,,,[],optional,not_allowed,[],False,required,"['not_specified', 'custom']",[],not_allowed,True,not_allowed,optional,,False,[],services,servicio,[],enabled
MLA49050,Construcción en Seco,,,159,"[{'id': 'MLA1540', 'name': 'Servicios'}, {'id': 'MLA122258', 'name': 'Hogar y Construcción'}, {'id': 'MLA94732', 'name': 'Obras y Construcción'}, {'id': 'MLA122250', 'name': 'Profesionales de Construcción'}, {'id': 'MLA49050', 'name': 'Construcción en Seco'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,['classified'],MLA-STEEL_FRAMING_SERVICES,optional,"['ARS', 'USD']",False,optional,['not_allowed'],True,True,50000,12,6,70,60,,33,,,[],optional,not_allowed,[],False,required,"['not_specified', 'custom']",[],not_allowed,True,not_allowed,optional,,False,[],services,servicio,[],enabled
