initial_quantity,location_0,shipping_6,available_quantity,seller_cancellations_rate,seller_sales_completed,catalog_listing,seller_transactions_canceled,location_4,shipping_local_pick_up,original_price,base_price,health,seller_cancellations_value,seller_address,eshop_seller,seller_id,shipping_3,seller_transactions_completed,eshop_id,seller_transactions_total,eshop_1,order_backend,installments_amount,category_2,sales_potential_1,revenue_potential_1,sales_rate_1,influence_zone_1,efectiveness_1,revenue_1,reputation_1,sales_potential_2,revenue_potential_2,sales_rate_2,influence_zone_2,efectiveness_2,revenue_2,reputation_2,sales_potential_3,revenue_potential_3,sales_rate_3,influence_zone_3,efectiveness_3,revenue_3,reputation_3,sales_potential_4,revenue_potential_4,sales_rate_4,influence_zone_4,efectiveness_4,revenue_4,reputation_4,sales_potential_5,revenue_potential_5,sales_rate_5,influence_zone_5,efectiveness_5,revenue_5,reputation_5,initial_quantity_category_2,available_quantity_category_2,original_price_category_2,health_category_2,seller_cancellations_rate_category_2,initial_quantity_location_0,available_quantity_location_0,original_price_location_0,health_location_0,seller_cancellations_rate_location_0,initial_quantity_category_2_comparative,available_quantity_category_2_comparative,original_price_category_2_comparative,health_category_2_comparative,seller_cancellations_rate_category_2_comparative,initial_quantity_location_0_comparative,available_quantity_location_0_comparative,original_price_location_0_comparative,health_location_0_comparative,seller_cancellations_rate_location_0_comparative,sold_quantity
4272,1,4699.0,1,0.0004,323800888,False,7,7050,0,70555,False,38,0,953092959,72980,2425,241992.08632138115,0.87,4699.0,0,3,155885256.87782204,0,666.36,0.0004,28.222,0.00023408239700374532,1739418849.6520586,inf,301410960,28634041200000.0,1.6e-07,0.00012743700544,5.4794568587019035e-08,3.0255779345248906e+18,inf,90848566808121600,8.199083154432974e+26,6.400000000000001e-11,9.207109548870866e-17,1.2826443957635543e-11,5.262747290403937e+27,inf,1004875987223810048,2.3477288484625974e+40,2.5600000000000006e-14,1.0643171151390053e-35,3.0024447466375335e-15,9.154121837883904e+36,inf,3268977041208311808,6.722496457330658e+53,1.0240000000000003e-17,1.9685151620106167e-61,7.028194631642166e-19,1.592285207682681e+46,inf,-6860665713694081024,1.9249224052606008e+67,3287.0,1103.8,69477.6,22.0,0.00194,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.2996653483419531,0.000905961224859576,1.0155071562633136,1.7272727272727273,0.20618556701030927,1.0331221921477802,0.0009384277124922174,1.5127622798597435,1.421071556993887,0.11772474294877845,250
1871,1,4699.0,500,0.0018,113746522,False,4,24192,0,164142,False,41,1,1146572380,173158,9016,122390.0,0.9,4699.0,0,3,113746522.0,3,666.36,0.9,147727.80000000002,0.2672367717797969,3074664177.0,inf,307109682,6995276090000.0,0.81,17677037343.200405,0.07141549219128725,9.453559801327088e+18,inf,94316356778141124,4.893388757532569e+25,0.7290000000000001,1713332872205842.5,0.019084845588264895,2.906652166626763e+28,inf,1411369179294735432,3.4230605374642386e+38,0.6561,1.3451138185264574e+20,0.0051001725249238085,8.936979291726744e+37,inf,2089493887842926096,2.3945253532346137e+51,0.5904900000000001,8.553844284757858e+24,0.0013629536410806544,2.747821007886305e+47,inf,-2049489163278610656,1.6750365950380897e+64,3287.0,1103.8,69477.6,22.0,0.00194,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.5692120474596897,0.45298061242978804,2.3625168399599294,1.8636363636363635,0.9278350515463917,0.45247463050292525,0.4692138562461087,3.519351231531968,1.5332614167565624,0.529761343269503,500
202,1,2149.99,1,0.0,162289595,False,4,1309,0,3180,True,14,1,1026547742,3246,66,351410.0,0.77,2042.49,0,0,162289595.0,0,289.64,0.0,0.0,0.0049504950495049506,463163586.9,inf,642562,inf,0.0,0.0,2.4507401235173024e-05,2.1452050823007382e+17,inf,412885923844,inf,0.0,0.0,1.2132376849095556e-07,9.935808805545196e+25,inf,265304804997048328,inf,0.0,0.0,6.006127153017602e-10,4.601904845128917e+34,inf,8424123363401252880,inf,0.0,0.0,2.9733302737710903e-12,2.1314347546423983e+43,inf,8975644505026879520,inf,202.0,1.0,3180.0,14.0,0.0,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,0.048850815265414696,0.0009384277124922174,0.06818204308630124,0.5235526788924847,0.0,500
3098,1,475.0,1,0.0008,74947242,False,4,9324,0,48671,True,40,1,185324158,51309,2638,130189.0,0.87,475.0,0,0,74947242.0,0,67.36,0.0008,38.9376,0.00032278889606197545,1218441800.0,inf,150785856,7539292800000.0,6.4e-07,0.0009703274840064001,1.0419267142090879e-07,1.48460041998724e+18,inf,22736374369652736,5.684093592413184e+25,5.120000000000001e-10,1.5475598721535023e-14,3.3632237385703285e-11,1.8088992080100088e+27,inf,-3714434371947331584,4.2854045895806854e+38,4.096000000000001e-13,1.5796343217314656e-31,1.0856112777825462e-14,2.2040384070262895e+36,inf,-9140002936414273536,3.230891996731261e+51,3.276800000000001e-16,1.031919065999468e-54,3.504232659078587e-18,2.6854925239262446e+45,inf,-3063295662276739072,2.4358640768533625e+64,1990.6666666666667,33.666666666666664,36224.0,39.333333333333336,0.0028333333333333335,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.5562625586068317,0.029702970297029705,1.3436119699646643,1.0169491525423728,0.2823529411764706,0.7492070578824491,0.0009384277124922174,1.043549754419298,1.4958647968356706,0.2354494858975569,250
427,1,5300.0,50,0.0059,7808780,False,7,4377,0,18118,True,37,1,1016001202,18694,576,232689.0,0.88,5300.0,0,0,7808780.0,0,751.58,0.295,5345.105,0.117096018735363,1041915842.0,inf,7736813,48518996779.66102,0.08702499999999999,2486317.0827957,0.013711477603672483,1.085588621810569e+18,inf,59858275396969,2.3540930485047562e+21,0.025672374999999997,100646996.39491738,0.0016055594383691434,1.1310919829593785e+27,inf,1943681406111129397,1.1421823303942467e+32,0.007573350624999998,354559523.9624668,0.0001880046180760121,1.1785026558045705e+36,inf,3121306396628718865,5.541754081018417e+42,0.0022341384343749996,108697992.76772074,2.201459228056348e-05,1.2279005869218553e+45,inf,-801866272504357443,2.688803484106059e+53,427.0,50.0,18118.0,37.0,0.0059,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,0.10326385207095087,0.04692138562461087,0.38846611843949874,1.3836749370729953,1.7364399584944818,500
218,1,598.0,1,0.0072,211895789,False,4,13411,0,48952,True,38,0,182586612,50230,1278,241992.08632138115,0.87,598.0,0,0,155885256.87782204,0,84.8,0.0072,352.4616,0.0045871559633027525,3253618237.742364,inf,10671754,56323146111.111115,5.184e-05,6.440040663961191,2.1041999831664002e-05,1.0586031636969726e+19,inf,113886333436516,3.172296787853571e+21,3.73248e-07,6.100007987763989e-06,9.652293500763305e-08,3.444290559936235e+28,inf,-2118174468357037592,1.7867373549008516e+32,2.6873855999999996e-09,2.995278372453907e-16,4.4276575691574794e-10,1.1206406581892394e+38,inf,3332536595199670032,1.0063466910226085e+43,1.934917632e-11,7.624457895954537e-31,2.03103558218233e-12,3.6461368834401155e+47,inf,-2115314322674807136,5.668061171689957e+53,218.0,1.0,48952.0,38.0,0.0072,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,0.05272018677158616,0.0009384277124922174,1.0495746456479933,1.421071556993887,2.119045373078012,10
67,1,2999.0,1,0.0,673326029,False,4,769,0,1591,True,19,0,1142272295,1690,99,241992.08632138115,0.81,2999.0,0,0,155885256.87782204,0,425.28,0.0,0.0,0.014925373134328358,188643136.4674635,inf,106664,inf,0.0,0.0,0.0002227667631989307,3.5586232936282056e+16,inf,11377208896,inf,0.0,0.0,3.3248770626706076e-06,6.713098596162e+24,inf,1213538609682944,inf,0.0,0.0,4.962503078612847e-08,1.2663799745953257e+33,inf,313673747254677504,inf,0.0,0.0,7.406721012854995e-10,2.38893890367249e+41,inf,-4697172536205344768,inf,1375.6153846153845,443.0,66020.92307692308,23.307692307692307,0.003076923076923077,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.04870547447296315,0.002257336343115124,0.024098421013385034,0.8151815181518152,0.0,0.016202993182092992,0.0009384277124922174,0.034112462437202916,0.7105357784969435,0.0,500
531,1,2999.0,1,0.0057,228302638,False,4,996,0,9216,False,36,1,1098069259,9745,529,325208.0,0.75,2999.0,0,6,228302638.0,0,425.28,0.0057,52.5312,0.0018832391713747645,327222379.0,inf,4893696,30907553684.210526,3.249e-05,0.0896570313670656,3.54658977660031e-06,1.0707448531841965e+17,inf,23948260540416,9.552768747423556e+20,1.85193e-07,4.971656321534659e-09,6.679076792090978e-09,3.5037167816093847e+25,inf,6515042371334307840,2.952527128938421e+31,1.0556001000000002e-09,8.957102727154398e-21,1.2578299043485835e-11,1.1464945406204463e+34,inf,3758448502598795264,9.125539074175221e+41,6.016920570000001e-12,5.243046654135212e-37,2.3687945467958255e-14,3.751586710923346e+42,inf,-9156943942351060992,2.820480888324315e+52,1375.6153846153845,443.0,66020.92307692308,23.307692307692307,0.003076923076923077,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.38600905888273784,0.002257336343115124,0.13959211065955782,1.5445544554455446,1.8525,0.12841476686106537,0.0009384277124922174,0.19759927958595983,1.3462783171521036,1.6775775870200929,500
1212,1,1610.0,50,0.0,243234256,False,4,16163,0,58303,True,39,2,277848067,60108,1805,430936.0,0.77,1610.0,0,6,243234256.0,0,228.31,0.0,0.0,0.041254125412541254,6991673544.0,inf,70664448,inf,0.0,0.0,0.001701902863553682,4.888349894586952e+19,inf,4993464211144704,inf,0.0,0.0,7.021051417300668e-05,3.417774663179878e+29,inf,-7375297694056579072,inf,0.0,0.0,2.8964733569722228e-06,2.3895964691908265e+39,inf,476036862075469824,inf,0.0,0.0,1.1949147512261646e-07,1.6707278414477312e+49,inf,8335952903541882880,inf,1212.0,50.0,58303.0,39.0,0.0,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,0.2931048915924882,0.04692138562461087,1.250068445931013,1.4584681769147787,0.0,500
1745,1,1360.0,100,0.0023,63774525,False,4,4942,0,27626,False,19,0,149126859,28308,682,241992.08632138115,0.75,1360.0,0,3,155885256.87782204,0,192.86,0.22999999999999998,6353.98,0.05730659025787966,1202889362.686587,inf,48207370,398234795652.17395,0.05289999999999999,2135734.971357159,0.003284045286984508,1.4469428188645437e+18,inf,2323950522316900,1.5859095246812873e+23,0.012166999999999997,37975591.45775474,0.00018819743764954201,1.7405121252279047e+27,inf,4465931385948589032,6.315643554842889e+34,0.002798409999999999,35720489.871867634,1.0784953446965158e-05,2.0936435210636715e+36,inf,330904825525430032,2.515109020474827e+46,0.0006436342999999998,1777403.1185211905,6.180489081355393e-07,2.518421520745182e+45,inf,8060220630687180448,1.0016039268117321e+58,1138.6666666666667,67.0,19553.333333333332,35.333333333333336,0.002933333333333333,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.5324941451990632,1.492537313432836,1.4128537333787932,0.5377358490566038,0.7840909090909092,0.422003329891825,0.09384277124922175,0.592326139088729,0.7105357784969435,0.676917271955476,500
1436,1,1360.0,100,0.0023,63774525,False,4,4942,0,27626,False,44,0,149126859,28308,682,241992.08632138115,0.75,1360.0,0,3,155885256.87782204,0,192.86,0.22999999999999998,6353.98,0.06963788300835655,1202889362.686587,inf,39670936,758922253913.0435,0.05289999999999999,2135734.971357159,0.0048494347498855535,1.4469428188645437e+18,inf,1573783163116096,5.75962987484454e+23,0.012166999999999997,37975591.45775474,0.000337704369769189,1.7405121252279047e+27,inf,-8777547650627234304,4.371111286321919e+35,0.002798409999999999,35720489.871867634,2.3517017393397563e-05,2.0936435210636715e+36,inf,-6355998794908102656,3.3173336295201732e+47,0.0006436342999999998,1777403.1185211905,1.6376753059469056e-06,2.518421520745182e+45,inf,-5792549121275363328,2.517598315096987e+59,1138.6666666666667,67.0,19553.333333333332,35.333333333333336,0.002933333333333333,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.2611241217798594,1.492537313432836,1.4128537333787932,1.2452830188679245,0.7840909090909092,0.34727609267888865,0.09384277124922175,0.592326139088729,1.6454512765192375,0.676917271955476,500
1080,1,928.0,250,0.0,425266,False,4,1258,0,16792,True,35,1,1034070451,17348,556,360948.0,0.66,928.0,0,0,425266.0,0,131.6,0.0,0.0,0.23148148148148148,455601884.0,inf,18136440,inf,0.0,0.0,0.05358367626886146,2.0757307670434944e+17,inf,328930455873600,inf,0.0,0.0,0.012403628765940151,9.457068481417813e+25,inf,7329141316008812032,inf,0.0,0.0,0.002871210362486146,4.308658217250974e+34,inf,5605542665248837632,inf,0.0,0.0,0.0006646320283532746,1.9630328012916251e+43,inf,6832982009857933312,inf,18040.0,2625.0,22503.5,31.5,0.0,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.0598669623059867,0.09523809523809523,0.7461950363276824,1.1111111111111112,1.0,0.26118257666657363,0.23460692812305434,0.3600354929261542,1.3088816972312118,0.0,500
35000,1,928.0,5000,0.0,489475065,False,4,6652,0,28215,False,28,1,1088349199,29283,1068,411835.0,0.8,928.0,1,0,489475065.0,0,131.6,0.0,0.0,0.14285714285714285,2746112239.0,0.8,987525000,inf,0.0,0.0,0.02040816326530612,7.541132429185593e+18,0.6400000000000001,975205625625000000,inf,0.0,0.0,0.0029154518950437313,2.0708796059706356e+28,0.5120000000000001,-9038789581440704000,inf,0.0,0.0,0.00041649312786339016,5.686867831451461e+37,0.4096000000000001,3265619182889996288,inf,0.0,0.0,5.949901826619859e-05,1.5616777353524245e+47,0.3276800000000001,-4863031299866591232,inf,18040.0,2625.0,22503.5,31.5,0.0,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.9401330376940134,1.9047619047619047,1.2538049636723176,0.8888888888888888,1.0,8.464250169750072,4.692138562461087,0.6049548256855313,1.0471053577849694,0.0,5000
2044,1,330.0,250,0.009,164356829,False,4,13365,0,75046,False,45,2,148807580,78759,3713,160696.0,0.87,330.0,0,0,164356829.0,0,46.8,2.25,168853.5,0.1223091976516634,2152273516.0,inf,153394024,766970120000.0,5.0625,144339491340.14062,0.014959539830193663,4.632281287675002e+18,inf,23529726598912576,5.882431649728144e+23,11.390625,6.246335542299882e+17,0.0018296893138690878,9.969936334125286e+27,inf,-7392323124231443968,4.5116493082837925e+35,25.62890625,1.3684548901534793e+25,0.00022378783193115065,2.145802992814398e+37,inf,-9092591736635453440,3.4603002113723375e+47,57.6650390625,1.5177515948147842e+33,2.7371310167704335e-05,4.618354951987966e+46,inf,8543434508360122368,2.653946868352267e+59,4975.5,375.0,49355.5,44.5,0.00565,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.4108129836197367,0.6666666666666666,1.5205194963074025,1.0112359550561798,1.592920353982301,0.4943122099134042,0.23460692812305434,1.6090533350486047,1.6828478964401294,2.6488067163475146,5000
7907,1,329.99,500,0.0023,215976808,False,4,5591,0,23665,True,44,0,228560409,24926,1261,241992.08632138115,0.88,329.99,0,6,155885256.87782204,0,46.8,1.15,27215.899999999998,0.06323510813203491,1355065050.7891634,inf,187127062,3579822055652.174,1.3224999999999998,979582643.9412248,0.0039986789004701475,1.836201291870238e+18,inf,35016537332751844,1.2815125950133756e+25,1.5208749999999998,46628897141786.2,0.00025285689265651623,2.488172196827271e+27,inf,3092504275076504,4.587587052224934e+37,1.7490062499999994,2.9353837546395126e+18,1.5989432949065148e-05,3.3716351842659304e+36,inf,-1569118836324994288,1.642274531177916e+50,2.0113571874999994,2.443826161845409e+23,1.0110935215040564e-06,4.5687850022098434e+45,inf,-6269865093487119520,5.879050588146537e+62,4975.5,375.0,49355.5,44.5,0.00565,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.5891870163802633,1.3333333333333333,0.4794805036925976,0.9887640449438202,0.40707964601769914,1.912195031206109,0.4692138562461087,0.5073987577475846,1.6454512765192375,0.676917271955476,5000
1980,1,150.0,250,0.0,243234256,False,4,16163,0,58303,True,48,2,277848067,60108,1805,430936.0,0.85,150.0,0,6,243234256.0,0,21.27,0.0,0.0,0.12626262626262627,6968074104.0,inf,115441920,inf,0.0,0.0,0.01594225079073564,4.85540567188354e+19,inf,13326836893286400,inf,0.0,0.0,0.0020129104533757125,3.383282652666642e+29,inf,-1264003633188438016,inf,0.0,0.0,0.00025415536027471116,2.3574964238558855e+39,inf,-3357145445863260160,inf,0.0,0.0,3.2090323267008986e-05,1.6427209781342802e+49,inf,4100387822744109056,inf,1980.0,250.0,58303.0,48.0,0.0,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,0.47883472388871834,0.23460692812305434,1.250068445931013,1.7950377562028046,0.0,500
2102,1,4999.0,50,0.008,78024526,False,4,6976,0,40999,False,50,1,67424350,43738,2739,4513.0,0.87,4999.0,0,3,78024526.0,0,708.9,0.4,16399.600000000002,0.023786869647954328,66365224.0,inf,86179898,538624362500.0,0.16000000000000003,43031500.82560001,0.0005658151676487708,4404342956570176.0,inf,7426974819290404,2.901162038785314e+23,0.06400000000000002,18065904664.051464,1.3458971637696737e-05,2.92295206885602e+23,inf,-9193494558572873176,1.5626365536499401e+35,0.025600000000000005,1213536707086.657,3.2014680394140667e-07,1.9398236879089318e+31,inf,4599535057438027024,8.41674117528896e+46,0.010240000000000003,13042657906876.969,7.61529029356343e-09,1.2873683356858235e+39,inf,6965539207247771040,4.533461849867517e+58,1527.5,50.25,124196.0,34.25,0.00575,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.3761047463175122,0.9950248756218906,0.33011530162001995,1.4598540145985401,1.391304347826087,0.5083386816232757,0.04692138562461087,0.8790552152500832,1.8698309960445882,2.3544948589755688,500
732,1,6248.75,100,0.0073,72555338,False,4,6838,1,80163,False,29,0,153140133,84328,4165,241992.08632138115,0.87,4999.0,0,0,155885256.87782204,0,708.9,0.73,58518.99,0.1366120218579235,1697725918.6019256,inf,58679316,233109611506.8493,0.5328999999999999,1824901230.3814511,0.01866284451610977,2.8822732946927524e+18,inf,3443262126227856,5.434009097687421e+22,0.38901699999999995,30326872565558.242,0.002549568922965816,4.893310076894051e+27,inf,1078536415531376448,1.2667197496865995e+34,0.28398240999999996,2.685725415223967e+17,0.0003483017654324886,8.307499345299012e+36,inf,7046859489569566976,2.952845487374966e+45,0.2073071593,1.267480573797162e+21,4.7582208392416475e-05,1.4103856957282662e+46,inf,4861887327658628096,6.883366644017314e+56,1527.5,50.25,124196.0,34.25,0.00575,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,0.47921440261865794,1.9900497512437811,0.6454555702277046,0.8467153284671532,1.2695652173913043,0.17702374640734436,0.09384277124922175,1.7187663899142034,1.084501977705861,2.1484765588152066,500
1160,1,74999.0,250,0.007,1534239,False,7,5628,0,21591,True,3,1,1036460510,23683,2092,38367.0,1.0,53999.0,0,0,1534239.0,0,2999.94,1.75,37786.0,0.21551724137931033,638137214.0,inf,25046720,10734308571.428572,3.0625,4372581750.25,0.04644768133174791,4.072191038916818e+17,inf,627338182758400,1.152253805066449e+20,5.359375,1549605156288619.2,0.010010276149083602,2.5986166444501437e+26,inf,-3862141942065528832,1.236864789618597e+30,9.37890625,1.6818229137838624e+21,0.0021573871010956034,1.6582739857434433e+35,inf,229598417985208320,1.3276888312901102e+40,16.4130859375,5.590048487135361e+27,0.0004649541166154318,1.0582063413109967e+44,inf,7056459892764180480,1.4251821601907414e+50,1160.0,250.0,21591.0,3.0,0.007,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,0.2805294341974309,0.23460692812305434,0.4629303434831227,0.11218985976267529,2.060183001603623,500
691,1,36499.0,250,0.0072,215299808,False,4,18700,0,132600,False,9,0,184965112,139614,7014,241992.08632138115,0.77,36499.0,0,3,155885256.87782204,0,5175.86,1.8,238680.0,0.361794500723589,5208061805.296149,inf,91626600,114533250000.0,3.24,184576781376.0,0.13089526075383104,2.7123907767784587e+19,inf,8395433827560000,1.31178653555625e+22,5.832000000000001,4.624695233908196e+17,0.04735718551151629,1.4126298805577444e+29,inf,-2617473452915938816,1.5024317522349788e+33,10.4976,3.7543449909880106e+24,0.017133569287813417,7.35706372595285e+38,inf,3351790610852417536,1.7207839148666688e+44,18.895680000000002,9.874844100851843e+31,0.006198831146097474,3.8316042590264815e+48,inf,-5224249595102593024,1.9708697431740288e+55,691.0,250.0,132600.0,9.0,0.0072,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,0.16710848192277997,0.23460692812305434,2.843062551334448,0.3365695792880259,2.119045373078012,500
391,1,49999.0,50,0.007,1534239,False,7,5628,0,21591,True,18,1,1036460510,23683,2092,38367.0,1.0,32999.0,0,0,1534239.0,0,1833.28,0.35000000000000003,7557.200000000001,0.1278772378516624,497412214.0,inf,8442472,21709213714.285713,0.12250000000000003,6996130.800400002,0.016352587960570642,2.474189106363818e+17,inf,71275333470784,4.712899600925309e+20,0.04287500000000001,793397840.0197736,0.002091123780124123,1.2306918812511082e+26,inf,-7002547314658465280,1.0231334465045939e+31,0.015006250000000006,11021994647.773937,0.0002674071330081999,6.1216117340493885e+34,inf,-1695724184417005568,2.2211422648401936e+41,0.0052521875000000025,18757090183.82868,3.4195285550920705e-05,3.0449644458818856e+43,inf,8300572955567357952,4.821925211724836e+51,391.0,50.0,21591.0,18.0,0.007,4135.038461538462,1065.6121794871794,46639.846153846156,26.740384615384617,0.0033977564102564096,1.0,1.0,1.0,1.0,1.0,0.09455776618206509,0.04692138562461087,0.4629303434831227,0.6731391585760518,2.060183001603623,500
